# Prcp
	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho
TIMESTEP	MEAN(mm/d)	MEAN(mm/d)	MEAN(mm/d)	MEAN(mm/d)	MINIMUM(mm/d)	MINIMUM(mm/d)	MINIMUM(mm/d)	MINIMUM(mm/d)	VARIANCE(mm/d^2)	VARIANCE(mm/d^2)	VARIANCE(mm/d^2)	VARIANCE(mm/d^2)
1950-12-01T00:00:00Z	6.4705253	1.654103	-3.1277175	-6.749684	-2.26	-16.42	-6.35	-19.32	7.7143884	32.12777	1.418576	11.535339
1950-12-02T00:00:00Z	12.228766	-1.0894283	-4.9406524	-9.985588	3.94	-25.91	-7.55	-24.27	6.340017	26.422157	1.0032567	16.15858
1950-12-03T00:00:00Z	8.777912	1.9339902	0.4445652	-6.8306193	0.19	-18.54	-3.37	-16.53	8.675537	22.148472	2.0782845	12.051665
1950-12-04T00:00:00Z	-1.1512576	4.177488	6.3276086	-5.5534134	-5.31	-21.03	3.24	-19.79	2.2236612	25.322687	1.6414536	20.852648
1950-12-05T00:00:00Z	1.8074969	2.5921662	0.08913043	-11.766877	-4.29	-19.8	-3.25	-32.1	2.8335059	28.791126	2.3092256	43.87642
1950-12-06T00:00:00Z	3.0584128	3.093317	-5.3419566	-9.888363	-4.61	-21.89	-10.2	-30.05	5.5999613	23.062891	3.0137808	36.79111
1950-12-07T00:00:00Z	-3.3206227	5.1786838	-2.6751087	-5.856776	-8.81	-14.88	-7.78	-18.52	2.5635667	19.035864	2.6700935	17.886152
1950-12-08T00:00:00Z	-2.0359707	5.2786274	3.7531521	-5.380461	-10.35	-19.45	-0.85	-22.14	8.454694	22.061636	3.3667428	26.955193
1950-12-09T00:00:00Z	1.2928449	3.4846108	0.76902175	-6.1207204	-4.34	-22.89	-3.5	-23.57	7.8531384	20.380209	3.3922486	27.851688
1950-12-10T00:00:00Z	-2.2821856	2.9631252	-3.9956522	-5.4302845	-6.17	-23.83	-6.04	-19.93	2.5362706	21.542126	1.0410138	22.69257
1950-12-11T00:00:00Z	-4.364945	3.9990222	1.3421739	-5.319463	-7.03	-21.55	-4.43	-20.73	1.2878842	22.534986	2.4290743	22.644184
1950-12-12T00:00:00Z	-2.8803296	4.285671	-0.6971739	-4.6878066	-6.73	-22.84	-5.75	-20.41	2.7062478	24.278221	1.7436557	20.028765
1950-12-13T00:00:00Z	-1.9490476	2.922418	-5.4576087	-7.325221	-6.84	-23.77	-8.29	-24.78	2.7538116	29.168509	1.5210491	33.45537
1950-12-14T00:00:00Z	1.4442003	4.960365	-6.327065	-9.078742	-3.76	-17.52	-10.18	-26.3	3.8239846	24.260332	2.0226145	34.740597
1950-12-15T00:00:00Z	3.3432968	4.902546	-4.8416305	-5.348742	-2.9	-21.3	-7.99	-19.39	5.5495667	25.213907	1.9250159	17.024567
1950-12-16T00:00:00Z	-1.2266788	2.6740992	-1.5286957	-5.8220606	-9.24	-25.67	-4.53	-20.93	13.091256	25.748806	1.0556532	23.808926
1950-12-17T00:00:00Z	-0.38007325	2.1716208	-5.062826	-6.6543174	-9.61	-25.56	-10.53	-21.09	11.516983	27.74568	3.8874974	25.960745
1950-12-18T00:00:00Z	-6.322479	1.9547011	-8.326848	-6.6583943	-12.46	-21.87	-15.14	-20.73	6.231849	26.9575	5.0528483	21.6013
1950-12-19T00:00:00Z	-8.108242	2.3745244	-10.004565	-5.4087486	-14.73	-25.14	-14.06	-17.96	3.763395	21.928045	2.0009153	18.19141
1950-12-20T00:00:00Z	-4.5375824	1.6847837	-13.613479	-5.60756	-9.91	-25.35	-19.39	-20.2	8.071518	25.779957	3.5440648	19.897907
1950-12-21T00:00:00Z	-3.6018438	1.2773975	-12.236413	-6.7095385	-10.65	-25.78	-16.1	-23.35	12.340353	27.557108	2.4022167	31.196934
1950-12-22T00:00:00Z	-1.592674	1.1710455	-10.235652	-7.927023	-7.05	-26.03	-14.82	-23.99	8.811388	28.04569	4.236148	37.82332
1950-12-23T00:00:00Z	-0.95965815	1.1427078	-4.4777174	-5.9558344	-7.6	-25.73	-6.88	-20.1	5.965776	29.521336	2.207563	27.671482
1950-12-24T00:00:00Z	1.3239805	0.5406732	-2.2794566	-6.6494246	-4.29	-26.69	-4.75	-18.9	5.3879867	27.144136	1.6497942	24.441465
1950-12-25T00:00:00Z	-0.4084249	-0.43790147	-9.5180435	-7.4370985	-5.54	-27.06	-11.97	-20.5	6.518099	19.734838	1.6203237	24.24526
1950-12-26T00:00:00Z	2.6669352	-0.45133886	-13.303696	-9.87342	-4.61	-25.07	-18.63	-23.39	10.141969	25.705269	2.3771992	26.388193
1950-12-27T00:00:00Z	-0.86612946	-0.9874803	-19.820652	-9.763793	-8.35	-28.65	-23.49	-24.61	14.428873	28.14446	2.6376083	32.80332
1950-12-28T00:00:00Z	-0.16089134	-0.79929674	-20.680435	-7.3218646	-7.46	-24.71	-26.71	-20.12	6.06931	18.325125	4.0636277	18.309025
1950-12-29T00:00:00Z	1.4421368	0.6086273	-12.534239	-5.9555435	-3.65	-12.99	-17.86	-18.89	2.8315513	13.794842	6.016618	19.98905
1950-12-30T00:00:00Z	3.1837242	-0.058525763	-4.410761	-5.77586	-1.55	-22.64	-9.0	-18.81	3.115379	16.739027	1.5908796	17.879793
1950-12-31T00:00:00Z	-2.4335775	-1.7314668	-3.0909781	-9.053894	-8.21	-20.8	-6.84	-24.99	3.6617818	28.272976	1.7150903	23.213823
# Wind
	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho
TIMESTEP	MEAN(m/s)	MEAN(m/s)	MEAN(m/s)	MEAN(m/s)	MINIMUM(m/s)	MINIMUM(m/s)	MINIMUM(m/s)	MINIMUM(m/s)	VARIANCE(m/s^2)	VARIANCE(m/s^2)	VARIANCE(m/s^2)	VARIANCE(m/s^2)
1950-01-01T00:00:00Z	5.021416	2.086969	3.371413	3.8104172	2.24	0.36	3.3	1.25	3.435937	0.5636001	0.0013287552	0.85338604
1950-01-02T00:00:00Z	4.041966	3.5126889	1.4766304	2.4635842	2.14	2.07	0.86	0.06	2.0311723	0.4454133	0.07030391	1.8166552
1950-01-03T00:00:00Z	5.041575	3.5303423	8.261086	3.213894	3.13	0.99	7.73	0.86	1.7337397	1.7365372	0.05199001	1.7406222
1950-01-04T00:00:00Z	6.238376	1.2777586	12.4683695	1.5520228	4.29	0.03	12.2	1.02	1.927209	0.5078253	0.009811603	0.0922689
1950-01-05T00:00:00Z	5.7177043	1.9962881	7.9793477	2.3149874	3.56	0.76	7.03	1.64	1.3144059	0.4245839	0.15568745	0.2346001
1950-01-06T00:00:00Z	5.075177	2.6951673	6.9894567	3.7977371	3.52	1.29	6.2	2.65	0.77369785	0.8017812	0.264014	0.23456919
1950-01-07T00:00:00Z	5.756972	2.481478	11.3441305	4.2949495	3.72	0.04	10.9	3.4	1.1704918	1.3877765	0.07982891	0.16599363
1950-01-08T00:00:00Z	6.353956	3.4856374	13.610869	4.5107584	2.5	1.76	12.75	3.05	6.4063454	0.88875186	0.21846075	0.14253971
1950-01-09T00:00:00Z	5.6884494	3.3129485	9.076304	4.0959735	3.27	1.33	8.58	2.78	2.9569874	1.2327118	0.04829168	0.42670238
1950-01-10T00:00:00Z	5.08138	2.7186837	6.032717	5.1891465	3.78	0.01	3.97	3.09	1.1483464	5.748917	1.0369717	0.9203233
1950-01-11T00:00:00Z	1.9762638	2.9726062	12.673369	4.8759418	0.59	0.35	11.74	3.38	0.8522699	1.3946093	0.101077564	0.31555784
1950-01-12T00:00:00Z	3.56337	2.9327154	5.1338043	1.8002845	2.23	1.48	4.71	0.21	0.6775114	0.9047675	0.044698548	0.91803956
1950-01-13T00:00:00Z	5.359707	2.0057352	7.569674	4.3618646	3.46	0.44	6.4	1.89	1.1328806	1.270676	0.20978779	0.5948994
1950-01-14T00:00:00Z	3.692088	3.000346	12.09837	6.77457	1.57	0.05	11.43	0.05	0.73249626	3.484606	0.044139054	3.6505523
1950-01-15T00:00:00Z	4.5581927	0.986604	4.2970653	3.9993932	2.93	0.02	3.74	1.57	1.1634476	0.30922928	0.09404514	1.1849661
1950-01-16T00:00:00Z	2.6887302	2.1777284	6.7770653	4.550765	0.43	0.03	6.42	1.47	0.6135006	2.1349597	0.023493495	0.61725074
1950-01-17T00:00:00Z	2.0952868	2.236273	7.6919565	4.6812453	1.21	0.02	5.97	0.93	0.6528049	2.2585034	0.65569293	1.914034
1950-01-18T00:00:00Z	2.5183516	1.5221249	7.784022	4.3144503	1.41	0.1	7.52	0.9	0.39083678	1.1655254	0.0103957355	2.2649186
1950-01-19T00:00:00Z	2.0155435	1.890079	7.139891	3.025272	0.64	0.25	6.95	2.29	0.41456679	0.63629025	0.014069216	0.13242938
1950-01-20T00:00:00Z	3.926923	1.8057954	9.281196	3.3356638	2.87	0.18	9.04	2.02	0.6291834	0.48458803	0.011210642	0.4687474
1950-01-21T00:00:00Z	2.9687057	1.9365927	1.8153261	3.096713	1.47	0.11	1.42	2.15	1.2108952	1.279978	0.0598933	0.4817386
1950-01-22T00:00:00Z	1.8064225	2.1437833	3.943587	3.4760494	0.06	0.57	3.33	1.75	0.9339907	1.1567742	0.12999469	0.71314764
1950-01-23T00:00:00Z	2.8108058	3.4168258	4.8178263	4.4556766	1.25	1.35	4.46	3.31	0.57247394	1.8636968	0.012149065	0.21623746
1950-01-24T00:00:00Z	4.4812574	5.272422	3.6548913	3.1005182	3.19	2.83	3.09	1.59	0.5558572	2.5243115	0.08702307	0.13958898
1950-01-25T00:00:00Z	5.58011	3.7006242	4.664022	2.9346714	3.75	1.08	3.94	1.49	1.2717977	3.902391	0.12839353	0.4027251
1950-01-26T00:00:00Z	3.9348106	2.1712523	9.961305	3.9518774	2.61	0.73	9.58	2.83	0.6395108	0.7260759	0.026596084	0.34316567
1950-01-27T00:00:00Z	1.8858608	2.1094546	6.6916304	4.285019	0.76	0.03	6.25	2.01	0.22838101	1.2413095	0.038389616	0.5492096
1950-01-28T00:00:00Z	1.389182	2.0862956	8.5933695	4.861182	0.73	0.67	7.63	0.74	0.21902122	0.45591477	0.19973466	1.8815091
1950-01-29T00:00:00Z	3.6695604	2.1208313	8.107826	1.3448988	2.31	0.28	7.06	0.01	0.4583685	1.2337707	0.19892055	0.6244163
1950-01-30T00:00:00Z	3.8975337	2.6247122	4.111413	1.3712326	2.23	0.72	3.75	0.24	0.5081059	0.84142095	0.027959507	0.1903458
1950-01-31T00:00:00Z	3.7337973	1.4727077	2.198913	1.942737	2.12	0.21	0.54	0.9	0.5135121	0.85031235	0.7216603	0.2444581
1950-02-01T00:00:00Z	3.305238	1.3015608	6.4330435	1.867244	2.13	0.14	6.23	0.9	0.35536262	0.4339182	0.0047159106	0.1817084
1950-02-02T00:00:00Z	2.4191332	2.6842008	3.1766305	1.9796966	1.59	1.39	2.83	0.7	0.14709815	0.39094612	0.028119288	0.26969025
1950-02-03T00:00:00Z	3.4622834	2.0940578	11.969022	3.0489001	1.96	0.03	11.62	2.16	0.3304245	1.3054892	0.0132177165	0.22446318
1950-02-04T00:00:00Z	4.0988765	3.2301278	9.538913	4.6719027	2.77	0.03	9.28	3.89	0.7766491	5.901908	0.005150463	0.06579189
1950-02-05T00:00:00Z	4.1175456	2.6506016	7.552717	3.130904	1.76	0.6	6.74	2.28	2.1141193	1.7130303	0.21108373	0.12722492
1950-02-06T00:00:00Z	2.3788524	3.548804	7.791304	3.6296144	1.38	1.41	7.35	2.84	0.30966908	1.5492938	0.048655417	0.14886633
1950-02-07T00:00:00Z	2.2769108	1.7273374	8.146848	1.9957333	1.1	0.03	7.64	1.45	0.21572994	0.7541354	0.047905333	0.08640981
1950-02-08T00:00:00Z	2.3328083	1.9584054	9.349783	2.2866497	1.23	0.04	8.16	0.18	0.5196769	0.9606478	0.2692417	1.0893183
1950-02-09T00:00:00Z	3.2775946	1.6034636	9.856848	2.512086	1.85	0.33	9.45	1.64	0.3266063	0.38328058	0.033035014	0.19328293
1950-02-10T00:00:00Z	1.838608	1.5903234	2.944674	3.1474905	0.57	0.02	1.18	2.32	0.16778462	0.31529695	0.5307351	0.07640844
1950-02-11T00:00:00Z	2.2187424	3.3095975	4.1741304	2.4374843	1.51	1.8	3.54	0.85	0.20644695	0.87088436	0.09228825	0.5540068
1950-02-12T00:00:00Z	5.1747007	3.2236931	5.9744563	1.5818774	3.92	0.55	5.3	0.65	0.7955308	3.8682995	0.11526014	0.4230818
1950-02-13T00:00:00Z	6.199304	2.220959	6.0435867	1.6903982	4.54	0.08	5.63	0.31	1.3188087	1.5679033	0.06213095	0.35578725
1950-02-14T00:00:00Z	5.0148964	1.1742798	11.934674	1.3311946	4.26	0.28	11.12	0.38	0.11359104	0.33502856	0.101623006	0.2324782
1950-02-15T00:00:00Z	5.566618	2.0877736	4.379348	2.0693996	4.5	0.42	3.69	0.9	0.90048325	0.82774174	0.18864791	0.32483184
1950-02-16T00:00:00Z	5.139536	1.5507258	6.279783	2.7651706	3.73	0.01	5.82	1.65	1.1014284	0.84004986	0.060199954	0.15442094
1950-02-17T00:00:00Z	4.1081195	1.7630049	5.4717393	0.7643805	2.29	0.81	5.01	0.0	1.6456289	0.345478	0.0641332	0.20574848
1950-02-18T00:00:00Z	1.8363004	1.8085258	6.8194566	2.2897787	0.01	0.75	6.04	1.18	1.7169901	0.48762476	0.12950848	0.40242645
1950-02-19T00:00:00Z	3.0663736	1.3162316	6.893152	2.7115107	2.43	0.02	6.28	1.71	0.060976684	0.6664732	0.13212731	0.08688253
1950-02-20T00:00:00Z	3.633089	2.2147236	17.283478	1.7513274	1.97	1.32	16.95	0.65	0.8347473	0.4794636	0.028732829	0.33104315
1950-02-21T00:00:00Z	1.8148596	2.1905453	11.487391	2.2051644	0.5	0.94	10.0	1.2	0.6081773	0.44205475	0.4852481	0.24083991
1950-02-22T00:00:00Z	5.6983395	1.918759	2.7395651	2.3791718	4.6	0.55	1.43	1.28	0.9907031	0.89172703	0.43428552	0.37198383
1950-02-23T00:00:00Z	4.166105	1.5277059	8.973804	2.6942225	3.46	0.25	7.79	1.37	0.2160128	0.6401736	0.41649854	0.28710222
1950-02-24T00:00:00Z	1.4500122	1.1950432	8.590218	3.849842	0.36	0.29	8.21	1.62	0.15924218	0.25747874	0.020802151	0.8153254
1950-02-25T00:00:00Z	1.6860317	1.015047	12.637826	2.4553792	0.02	0.01	12.0	1.82	0.45821786	0.31892914	0.033498526	0.11315606
1950-02-26T00:00:00Z	3.9663126	1.0058217	9.3275	3.0826864	3.12	0.03	8.86	1.66	0.13159788	0.3369624	0.045249738	0.12296995
1950-02-27T00:00:00Z	3.8990843	2.0028281	14.20587	2.1045258	1.22	0.31	13.39	0.65	3.2893512	0.3388175	0.15859373	0.41649842
1950-02-28T00:00:00Z	4.0969596	1.210346	6.4138045	1.2102213	2.72	0.07	5.78	0.0	0.6460097	0.31583178	0.093957886	0.26134852
1950-03-01T00:00:00Z	4.1153846	1.2020571	9.654674	2.1785903	3.35	0.06	9.25	1.28	0.082112655	0.4765831	0.045765813	0.15191698
1950-03-02T00:00:00Z	6.001233	2.4897254	12.639565	1.3732427	4.3	1.46	12.38	0.46	2.447792	0.5024242	0.018331664	0.21869214
1950-03-03T00:00:00Z	3.3017826	1.9832945	13.192391	2.4900126	1.75	0.15	12.34	1.64	1.4024212	1.0515907	0.15158762	0.14949247
1950-03-04T00:00:00Z	4.2640295	1.743144	8.905326	2.2776802	3.22	0.0	8.21	1.16	0.60748714	1.2022407	0.08835703	0.4147198
1950-03-05T00:00:00Z	1.3376068	3.1028357	6.2276087	4.1637673	0.34	0.77	5.13	2.7	0.3854747	0.8572617	0.2557722	0.3148966
1950-03-06T00:00:00Z	1.9321245	3.438082	11.449239	5.9713464	1.3	1.39	10.72	4.81	0.020792544	1.2422881	0.07509721	0.30980673
1950-03-07T00:00:00Z	2.1096337	2.145028	4.899239	1.2131289	0.98	0.74	4.0	0.18	0.47145462	0.6894041	0.16386423	0.3370625
1950-03-08T00:00:00Z	4.428083	1.2878939	10.88837	2.962598	3.59	0.01	10.54	1.9	0.071744844	0.6201279	0.024550073	0.18218812
1950-03-09T00:00:00Z	4.8935533	2.3726363	13.8305435	1.7179646	2.33	1.26	13.16	0.47	2.908249	0.33642438	0.13513267	0.2872233
1950-03-10T00:00:00Z	3.3924909	3.0688906	15.004348	2.0835397	1.95	1.72	14.02	0.72	1.3984561	0.59738296	0.22032812	0.37980884
1950-03-11T00:00:00Z	4.1776433	4.301523	3.4154348	1.3906574	2.81	2.6	3.04	0.18	1.2129809	1.0782557	0.060541566	0.59847546
1950-03-12T00:00:00Z	3.9887912	2.4864535	5.3093476	2.361928	2.59	0.93	4.8	0.96	0.541239	1.1607944	0.061181985	0.6644835
1950-03-13T00:00:00Z	4.0492063	1.827454	1.8313043	2.5901897	3.25	0.02	1.07	1.79	0.106484815	1.182399	0.45394114	0.1697051
1950-03-14T00:00:00Z	4.451404	2.5536404	11.726413	1.2792478	2.31	1.14	10.87	0.04	1.9898845	0.93573445	0.1618914	0.43403187
1950-03-15T00:00:00Z	2.270586	1.9491501	9.877717	2.7252717	1.4	0.64	8.94	1.59	0.2937774	1.2453121	0.14070353	0.18524353
1950-03-16T00:00:00Z	4.6595726	2.134938	7.4191303	2.935177	3.17	0.15	6.83	1.91	0.72637355	1.4200481	0.09687834	0.21615364
1950-03-17T00:00:00Z	3.1533089	3.0820045	6.799239	3.8556194	1.47	1.27	5.01	2.69	1.3133703	0.8927289	0.77988183	0.2981543
1950-03-18T00:00:00Z	1.4194871	2.970692	13.352717	4.1766815	0.03	0.17	12.72	2.66	0.31990242	2.6362169	0.09369694	0.6203735
1950-03-19T00:00:00Z	3.1854334	2.9879277	11.264674	3.0193615	2.15	0.54	10.62	2.44	0.780806	1.2445757	0.10876578	0.065650254
1950-03-20T00:00:00Z	2.6105494	2.3448477	2.4932609	3.2201076	1.67	0.26	1.82	1.65	0.40707928	2.4528112	0.25567937	0.8020238
1950-03-21T00:00:00Z	1.2565812	1.7129635	5.4526086	2.1965044	0.31	0.07	4.43	0.82	0.5814976	1.0205544	0.18177117	0.2241633
1950-03-22T00:00:00Z	4.478901	3.5364838	8.148044	2.879349	3.63	1.16	8.0	1.52	0.3523836	0.76953596	0.004145575	0.37487707
1950-03-23T00:00:00Z	2.9194994	2.709451	6.621522	2.650335	1.14	0.5	4.88	0.86	0.5381561	1.6159949	0.55460864	0.6672258
1950-03-24T00:00:00Z	3.175995	3.8833885	13.384239	2.5960367	1.69	2.27	12.37	1.14	0.18213749	0.51183695	0.27160713	0.28320193
1950-03-25T00:00:00Z	3.101856	5.5176535	6.0072827	2.2225158	1.38	2.56	5.5	0.03	0.5884963	2.9407384	0.057448573	1.3400488
1950-03-26T00:00:00Z	4.572479	4.3007336	6.168804	4.2911253	2.97	2.03	5.33	2.38	1.2681923	2.0597997	0.17757109	0.6270989
1950-03-27T00:00:00Z	8.6547985	3.175769	4.876413	4.837503	6.12	1.69	4.18	3.61	3.0451927	1.0054734	0.14241228	0.26180002
1950-03-28T00:00:00Z	4.3297315	1.5339226	13.51576	3.873603	3.51	0.44	12.86	2.15	0.42095616	0.7640668	0.07014996	0.30899626
1950-03-29T00:00:00Z	5.1763005	2.5137758	6.638261	1.5787104	4.03	1.04	5.65	0.19	0.47148788	0.6466583	0.29620352	0.26602843
1950-03-30T00:00:00Z	7.04696	1.3923618	11.154891	2.2236347	4.64	0.18	10.6	1.17	2.9482377	1.0037714	0.08119229	0.15499987
1950-03-31T00:00:00Z	2.3642979	1.6794434	10.1825	3.2971935	0.04	0.08	8.89	1.3	2.679612	0.47766396	0.34722775	0.62180376
1950-04-01T00:00:00Z	2.7667277	3.1122866	3.268913	4.4168143	1.2	1.4	2.12	2.04	0.68049514	0.6080345	0.6740252	0.8075916
1950-04-02T00:00:00Z	2.8564346	3.3137946	6.068587	5.142067	1.07	2.29	5.85	3.34	1.2839929	0.38393536	0.009293579	0.60123616
1950-04-03T00:00:00Z	4.5636873	3.117687	6.725326	4.1245008	3.15	0.89	5.81	2.16	1.586658	1.6339676	0.14056583	0.28271458
1950-04-04T00:00:00Z	4.324542	1.9820797	9.498695	1.0228319	3.07	0.04	9.08	0.25	0.6248681	0.875521	0.023604864	0.2735152
1950-04-05T00:00:00Z	5.7172403	2.4643173	9.038587	3.5554047	3.48	0.95	7.95	2.58	1.3855939	0.43635824	0.29561666	0.3005969
1950-04-06T00:00:00Z	7.177375	3.149718	10.205435	2.5238054	4.2	1.88	8.61	1.2	4.66016	0.404836	0.57037014	0.6196653
1950-04-07T00:00:00Z	2.8904884	3.3386312	19.26576	3.1702654	0.84	1.91	17.44	1.41	1.5356061	1.0526828	0.49489945	1.2264037
1950-04-08T00:00:00Z	1.083077	3.6123092	13.043804	3.360316	0.0	2.46	11.25	0.46	0.20990714	0.39562193	0.84791183	1.4577272
1950-04-09T00:00:00Z	1.3763003	4.8019295	7.923913	2.7562833	0.27	2.45	7.82	0.05	0.29520524	1.2204562	0.011228469	1.6722265
1950-04-10T00:00:00Z	2.7847009	1.7752689	8.7944565	2.6963718	1.35	0.17	7.68	1.6	0.85563594	1.129471	0.2663327	0.27446133
1950-04-11T00:00:00Z	3.1367643	1.9339489	2.7430434	1.0387168	1.98	0.01	1.53	0.02	0.11593487	1.7736202	0.3656456	0.18157262
1950-04-12T00:00:00Z	3.7342734	2.3433585	7.4190216	1.985215	2.69	0.73	6.22	0.23	0.35094872	1.3413928	0.24797376	0.57778674
1950-04-13T00:00:00Z	3.5839195	3.4590936	2.7876086	2.4717824	2.86	2.3	1.68	0.39	0.080563225	0.37198168	0.6357217	0.7476839
1950-04-14T00:00:00Z	5.0593896	3.9841218	8.505544	3.1823072	3.67	1.62	5.45	0.98	1.2860568	0.9268887	1.9589877	1.8783534
1950-04-15T00:00:00Z	5.295507	2.4786649	7.7620654	3.486694	3.52	0.35	6.95	1.69	2.0163746	1.4235281	0.16416821	1.0857265
1950-04-16T00:00:00Z	2.418205	1.7156337	5.6869564	2.1633248	0.88	0.03	4.87	0.53	1.6557394	0.6614002	0.1463181	0.33466345
1950-04-17T00:00:00Z	3.4655433	2.0041106	6.127609	3.694096	1.8	0.45	5.95	1.62	2.351216	0.49384996	0.0062139933	0.7051849
1950-04-18T00:00:00Z	4.178486	2.123238	7.3708696	2.718388	3.04	0.83	6.76	1.18	0.74101704	0.5191009	0.060212415	0.60509485
1950-04-19T00:00:00Z	1.5360562	1.4310869	2.7534783	0.7621365	0.18	0.0	1.97	0.0	1.1689914	0.64279586	0.18627349	0.092508525
1950-04-20T00:00:00Z	4.49685	1.9267732	7.3819566	2.4112453	3.7	0.27	6.62	1.44	0.25456658	0.6637443	0.08635876	0.28300267
1950-04-21T00:00:00Z	2.5663857	2.192264	5.005109	2.300196	0.87	0.69	4.35	0.49	0.93775266	0.538292	0.13845164	0.6816323
1950-04-22T00:00:00Z	1.8832357	3.2148628	6.648913	2.4919217	0.57	2.14	6.01	1.61	0.47665688	0.21006653	0.06937683	0.44116935
1950-04-23T00:00:00Z	3.1139195	3.4020157	4.892065	3.927301	1.94	1.98	4.51	2.82	0.36654562	0.71548855	0.058412164	0.24387917
1950-04-24T00:00:00Z	3.9654212	2.3350697	5.3650002	2.4055753	2.96	0.65	4.78	0.3	0.6861789	0.92790765	0.08301429	1.1831793
1950-04-25T00:00:00Z	3.9833212	2.1933208	4.9233694	2.2247787	2.86	0.38	4.1	1.68	0.8557457	0.7535266	0.1469962	0.10485268
1950-04-26T00:00:00Z	2.3135164	2.962847	3.2273912	2.6497977	0.69	1.38	2.58	1.66	1.3122647	0.7796771	0.14006345	0.37400097
1950-04-27T00:00:00Z	2.2194262	4.0192966	2.356739	2.041555	0.81	3.02	1.86	0.04	0.7794543	0.25058305	0.063842	0.33099848
1950-04-28T00:00:00Z	1.4786569	4.1969576	2.7904348	3.7468395	0.67	2.52	2.58	1.07	0.71770555	0.9099264	0.014272338	1.0248477
1950-04-29T00:00:00Z	2.3919413	2.1211584	3.0559783	1.3020418	1.29	0.5	2.52	0.56	0.75778264	1.214581	0.073334195	0.37294364
1950-04-30T00:00:00Z	1.7176435	2.580974	5.001413	1.064134	1.13	1.42	4.6	0.16	0.2474063	0.5758626	0.041330945	0.082960635
1950-05-01T00:00:00Z	1.3711843	4.37167	3.2640216	2.987737	0.69	2.68	2.78	1.87	0.17992952	0.65293294	0.06917816	0.1819487
1950-05-02T00:00:00Z	3.0267034	4.6095524	1.2634783	2.9886725	2.06	2.56	0.62	0.06	0.6818429	1.3905381	0.15831305	0.53005666
1950-05-03T00:00:00Z	2.9437852	4.341286	3.4965217	2.065689	2.1	2.24	3.19	0.14	0.57977194	1.691276	0.014499858	0.98838633
1950-05-04T00:00:00Z	1.9180586	5.2360926	0.64554346	3.123938	0.99	2.91	0.26	0.53	0.3002472	2.3103561	0.03153047	1.5037626
1950-05-05T00:00:00Z	2.3951037	2.8630576	3.365652	3.870809	0.83	1.05	3.14	2.99	0.58396685	0.67554086	0.012802865	0.19242325
1950-05-06T00:00:00Z	1.4920025	4.2195373	7.5094566	1.4943805	0.63	2.54	7.1	0.02	0.30106616	0.77886975	0.0222074	0.5859313
1950-05-07T00:00:00Z	0.8883516	4.6893044	7.6834784	3.0059292	0.04	2.76	7.28	0.34	0.14882551	0.54091024	0.018337224	0.92579114
1950-05-08T00:00:00Z	1.6259829	3.5927002	10.530217	2.6670227	0.82	2.45	9.87	0.13	0.105133355	0.4696632	0.09220214	0.8322313
1950-05-09T00:00:00Z	4.1662393	2.277578	3.0285869	2.3579962	3.38	1.2	2.17	1.79	0.36989564	0.46247464	0.2036914	0.066947214
1950-05-10T00:00:00Z	3.0260928	1.7221061	11.436304	1.0807079	1.85	0.25	11.02	0.06	1.119864	0.67148775	0.013179592	0.16549526
1950-05-11T00:00:00Z	1.5752258	1.3948176	4.7983694	0.9066309	1.04	0.01	4.42	0.0	0.15971202	0.89281136	0.017488519	0.21544082
1950-05-12T00:00:00Z	2.5451405	2.3494697	0.72434783	1.1488559	1.58	0.44	0.03	0.45	0.1372903	0.52360654	0.13530616	0.10921507
1950-05-13T00:00:00Z	2.7499146	2.6071417	2.298587	1.7702276	1.09	0.78	2.14	1.35	0.6712375	0.6514293	0.007968311	0.019859279
1950-05-14T00:00:00Z	3.9395726	3.0411584	2.784239	1.7608597	2.48	1.14	2.37	0.49	0.9033476	0.671402	0.035789523	0.26109022
1950-05-15T00:00:00Z	3.0204275	2.557845	5.093152	2.5231857	1.05	1.22	4.82	1.45	1.7681352	0.37386167	0.01987897	0.19488548
1950-05-16T00:00:00Z	0.8290232	2.0817487	3.6541305	1.1157459	0.38	0.45	1.92	0.18	0.14018975	0.24509217	0.6695652	0.1713492
1950-05-17T00:00:00Z	1.4522467	3.8989093	6.7863045	2.6387422	0.66	2.95	5.65	1.49	0.2802514	0.2588563	0.19724774	0.35675508
1950-05-18T00:00:00Z	1.0453236	3.0988755	6.643152	4.469924	0.03	1.75	6.04	3.03	0.23211856	0.54546905	0.08440644	0.2707633
1950-05-19T00:00:00Z	1.8500488	2.1631854	7.1366305	2.3895385	0.28	0.04	6.54	1.04	0.19157359	0.8440473	0.06975446	0.61552924
1950-05-20T00:00:00Z	1.6018559	1.753599	8.282718	1.5517509	0.14	0.25	7.72	0.36	0.36586842	0.5286836	0.038820006	0.4624166
1950-05-21T00:00:00Z	2.1439195	1.8755322	3.3970652	1.8380973	0.98	0.02	3.28	0.53	0.36741605	1.1178409	0.005152834	0.4868267
1950-05-22T00:00:00Z	2.7313066	2.269876	4.956087	2.3771176	1.03	1.5	4.73	0.33	0.75018495	0.071898066	0.014672435	0.9482484
